game_id,game_date,season,week,posteam,defteam,home_team,away_team,qtr,down,ydstogo,yardline_100,goal_to_go,score_differential,game_seconds_remaining,half_seconds_remaining,shotgun,no_huddle,side_of_field,play_type,passer,rusher,receiver,run_location,run_gap,pass_location,pass_length,epa,wpa,success,air_yards,yards_after_catch,xyac_mean_yardage,xyac_success,xpass,yards_gained,first_down,touchdown,passing_yards,rushing_yards,pass_touchdown,rush_touchdown,interception,sack,fumble,fumble_lost,desc,play_clock,game_half,play_id,drive,drive_play_id_started,drive_play_id_ended,late_down,red_zone,goal_to_go_flag,score_state,explosive,success_boolean,pass_detail,distance_bucket,field_bucket,game_phase,pass_side
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,1.0,10.0,39.0,0,7.0,1544.0,1544.0,0.0,0.0,ARI,run,,D.Samuel,,left,end,,,3.7106824,0.09053229,1.0,,,0.0,0.0,0.44897234,39.0,1.0,1.0,,39.0,0.0,1.0,0.0,0.0,0.0,0.0,"(10:44) 19-D.Samuel left end for 39 yards, TOUCHDOWN.",0,Half2,2210.0,12.0,2045.0,2232.0,False,False,False,leading,True,True,run_play,long,midfield,mid,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,1.0,20.0,68.0,0,14.0,1341.0,1341.0,1.0,0.0,SF,pass,J.Garoppolo,,C.McCaffrey,,,middle,short,-0.1801264,0.008732617,0.0,3.0,4.0,5.6890965,0.37724188,0.7349018,7.0,0.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,(7:21) (Shotgun) 10-J.Garoppolo pass short middle to 23-C.McCaffrey to SF 39 for 7 yards (56-B.Niemann) [44-M.Golden].,0,Half2,2501.0,14.0,2466.0,2569.0,False,False,False,leading,False,False,short,long,own_side,mid,middle
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,2.0,13.0,61.0,0,14.0,1301.0,1301.0,1.0,0.0,SF,pass,J.Garoppolo,,R.McCloud,,,right,short,-0.92246187,-0.01209116,0.0,3.0,0.0,4.762687,0.47897306,0.8594877,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(6:41) (Shotgun) 10-J.Garoppolo pass incomplete short right to 3-R.McCloud (99-J.Watt).,0,Half2,2525.0,14.0,2466.0,2569.0,False,False,False,leading,False,False,short,long,own_side,mid,right
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,3.0,13.0,61.0,0,14.0,1297.0,1297.0,1.0,0.0,SF,pass,J.Garoppolo,,B.Aiyuk,,,left,deep,-1.1516197,-0.013020575,0.0,20.0,0.0,4.279827,1.0,0.95513797,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(6:37) (Shotgun) 10-J.Garoppolo pass incomplete deep left to 11-B.Aiyuk (20-M.Wilson).,0,Half2,2547.0,14.0,2466.0,2569.0,True,False,False,leading,False,False,deep,long,own_side,mid,left
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,1.0,10.0,47.0,0,14.0,1165.0,1165.0,0.0,0.0,ARI,run,,E.Mitchell,,middle,unknown,,,0.65511084,0.0064567924,1.0,,,0.0,0.0,0.4487229,9.0,0.0,0.0,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,(4:25) 25-E.Mitchell up the middle to ARI 38 for 9 yards (20-M.Wilson).,0,Half2,2686.0,16.0,2686.0,2850.0,False,False,False,leading,False,True,run_play,long,midfield,mid,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,2.0,6.0,43.0,0,14.0,1097.0,1097.0,0.0,0.0,ARI,run,,E.Mitchell,,left,end,,,1.8863055,0.01387912,1.0,,,0.0,0.0,0.5928423,19.0,1.0,0.0,,19.0,0.0,0.0,0.0,0.0,0.0,0.0,(3:17) 25-E.Mitchell left end pushed ob at ARI 24 for 19 yards (31-C.Banjo).,0,Half2,2730.0,16.0,2686.0,2850.0,False,False,False,leading,True,True,run_play,medium,midfield,mid,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,1.0,10.0,24.0,0,14.0,1062.0,1062.0,0.0,0.0,ARI,run,,E.Mitchell,,middle,unknown,,,-0.8734953,-0.00728631,0.0,,,0.0,0.0,0.4019816,-1.0,0.0,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2:42) 25-E.Mitchell up the middle to ARI 25 for -1 yards (98-T.Hill, 93-J.Ledbetter).",0,Half2,2756.0,16.0,2686.0,2850.0,False,False,False,leading,False,False,run_play,long,midfield,mid,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,2.0,11.0,25.0,0,14.0,1018.0,1018.0,1.0,0.0,ARI,pass,J.Garoppolo,,C.McCaffrey,,,middle,short,1.4971678,0.010945857,1.0,8.0,4.0,3.6516976,0.9987837,0.8315748,12.0,1.0,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,(1:58) (Shotgun) 10-J.Garoppolo pass short middle to 23-C.McCaffrey to ARI 13 for 12 yards (51-T.Vallejo) [98-T.Hill].,0,Half2,2777.0,16.0,2686.0,2850.0,False,False,False,leading,False,True,short,long,midfield,mid,middle
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,1.0,10.0,13.0,0,14.0,974.0,974.0,1.0,0.0,ARI,run,,D.Samuel,,middle,unknown,,,-0.4789276,-0.004172027,0.0,,,0.0,0.0,0.34903058,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(1:14) (Shotgun) 19-D.Samuel up the middle to ARI 13 for no gain (9-I.Simmons; 56-B.Niemann). ARI-25-Z.Collins was injured during the play.,0,Half2,2801.0,16.0,2686.0,2850.0,False,True,False,leading,False,False,run_play,long,red_zone,mid,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,3.0,2.0,10.0,13.0,0,14.0,933.0,933.0,1.0,0.0,ARI,pass,J.Garoppolo,,B.Aiyuk,,,left,short,2.5022347,0.020345556,1.0,5.0,8.0,2.8380787,0.44726884,0.60836303,13.0,1.0,1.0,13.0,,1.0,0.0,0.0,0.0,0.0,0.0,"(:33) (Shotgun) 10-J.Garoppolo pass short left to 11-B.Aiyuk for 13 yards, TOUCHDOWN.",0,Half2,2825.0,16.0,2686.0,2850.0,False,True,False,leading,False,True,short,long,red_zone,mid,left
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,1.0,10.0,50.0,0,21.0,790.0,790.0,0.0,0.0,50,run,,E.Mitchell,,right,end,,,-0.46798357,-1.9609928e-05,0.0,,,0.0,0.0,0.30707967,2.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(13:10) 25-E.Mitchell right end to ARI 48 for 2 yards (3-B.Baker).,0,Half2,3090.0,18.0,3090.0,3202.0,False,False,False,leading,False,False,run_play,long,own_side,late,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,2.0,8.0,48.0,0,21.0,749.0,749.0,0.0,0.0,ARI,run,,E.Mitchell,,middle,unknown,,,0.21118377,0.0005951524,1.0,,,0.0,0.0,0.63218576,6.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,0.0,"(12:29) 25-E.Mitchell up the middle to ARI 42 for 6 yards (51-T.Vallejo, 95-L.Fotu).",0,Half2,3111.0,18.0,3090.0,3202.0,False,False,False,leading,False,True,run_play,long,midfield,late,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,3.0,2.0,42.0,0,21.0,705.0,705.0,1.0,0.0,ARI,pass,J.Garoppolo,,D.Samuel,,,middle,short,1.280619,0.00060647726,1.0,5.0,2.0,4.586178,0.99902517,0.69974595,7.0,1.0,0.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,(11:45) (Shotgun) 10-J.Garoppolo pass short middle to 19-D.Samuel to ARI 35 for 7 yards (56-B.Niemann; 9-I.Simmons).,0,Half2,3132.0,18.0,3090.0,3202.0,True,False,False,leading,False,True,short,short,midfield,late,middle
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,1.0,10.0,35.0,0,21.0,656.0,656.0,0.0,0.0,ARI,run,,C.McCaffrey,,middle,unknown,,,-0.13134469,0.0013021827,0.0,,,0.0,0.0,0.2531988,3.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,(10:56) 23-C.McCaffrey up the middle to ARI 32 for 3 yards (91-M.Dogbe).,0,Half2,3156.0,18.0,3090.0,3202.0,False,False,False,leading,False,False,run_play,long,midfield,late,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,2.0,7.0,32.0,0,21.0,617.0,617.0,0.0,0.0,ARI,pass,J.Garoppolo,,G.Kittle,,,left,short,3.6077867,0.0016038717,1.0,0.0,32.0,6.5695353,0.569219,0.45322514,32.0,1.0,1.0,32.0,,1.0,0.0,0.0,0.0,0.0,0.0,"(10:17) 10-J.Garoppolo pass short left to 85-G.Kittle for 32 yards, TOUCHDOWN.",0,Half2,3177.0,18.0,3090.0,3202.0,False,False,False,leading,True,True,short,long,midfield,late,left
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,1.0,10.0,89.0,0,28.0,477.0,477.0,0.0,0.0,SF,run,,J.Mason,,middle,unknown,,,-0.077848755,2.5987625e-05,0.0,,,0.0,0.0,0.09980938,4.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,(7:57) 24-J.Mason up the middle to SF 15 for 4 yards (91-M.Dogbe).,0,Half2,3372.0,20.0,3372.0,3435.0,False,False,False,leading,False,False,run_play,long,deep_in_own,late,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,2.0,6.0,85.0,0,28.0,438.0,438.0,1.0,0.0,SF,run,,B.Purdy,,middle,unknown,,,0.31484607,1.9192696e-05,1.0,,,0.0,0.0,0.20263697,5.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,(7:18) (Shotgun) 13-B.Purdy up the middle to SF 20 for 5 yards (33-A.Hamilton).,0,Half2,3393.0,20.0,3372.0,3435.0,False,False,False,leading,False,True,run_play,medium,deep_in_own,late,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,3.0,1.0,80.0,0,28.0,400.0,400.0,0.0,0.0,SF,run,,J.Mason,,middle,unknown,,,-1.3227606,-5.0365925e-05,0.0,,,0.0,0.0,0.1685572,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(6:40) 24-J.Mason up the middle to SF 20 for no gain (3-B.Baker).,0,Half2,3414.0,20.0,3372.0,3435.0,True,False,False,leading,False,False,run_play,short,deep_in_own,late,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,1.0,10.0,80.0,0,28.0,127.0,127.0,1.0,0.0,SF,run,,J.Mason,,middle,unknown,,,0.124810584,-3.2663345e-05,1.0,,,0.0,0.0,0.04407447,8.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2:07) (Shotgun) 24-J.Mason up the middle to SF 28 for 8 yards (3-B.Baker, 31-C.Banjo).",0,Half2,3712.0,22.0,3712.0,3803.0,False,False,False,leading,False,True,run_play,long,deep_in_own,late,run_play
2022_11_SF_ARI,2022-11-21,2022,11,SF,ARI,ARI,SF,4.0,2.0,2.0,72.0,0,28.0,120.0,120.0,0.0,0.0,SF,run,,J.Mason,,left,tackle,,,-0.8288681,6.3061714e-05,0.0,,,0.0,0.0,0.06639426,2.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(2:00) 24-J.Mason left tackle to SF 30 for 2 yards (95-L.Fotu).,0,Half2,3733.0,22.0,3712.0,3803.0,False,False,False,leading,False,False,run_play,short,own_side,late,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,1.0,10.0,43.0,0,0.0,3475.0,1675.0,1.0,0.0,NO,pass,J.Garoppolo,,K.Juszczyk,,,right,short,-0.36330754,0.0045918226,0.0,2.0,0.0,5.5948997,0.6359868,0.4732813,2.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,(12:55) (Shotgun) 10-J.Garoppolo pass short right to 44-K.Juszczyk to NO 41 for 2 yards (6-M.Maye). 0 YAC,0,Half1,172.0,2.0,172.0,416.0,False,False,False,tied,False,False,short,long,midfield,early,right
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,2.0,8.0,41.0,0,0.0,3436.0,1636.0,1.0,0.0,NO,run,,C.McCaffrey,,right,end,,,-0.6820335,-0.0085811615,0.0,,,0.0,0.0,0.6973968,2.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(12:16) (Shotgun) 23-C.McCaffrey right end to NO 39 for 2 yards (55-K.Elliss).,0,Half1,196.0,2.0,172.0,416.0,False,False,False,tied,False,False,run_play,long,midfield,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,3.0,6.0,39.0,0,0.0,3396.0,1596.0,1.0,0.0,NO,pass,J.Garoppolo,,D.Samuel,,,right,short,2.551925,0.06931555,1.0,3.0,17.0,4.883934,0.53438455,0.97107273,20.0,1.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,(11:36) (Shotgun) 10-J.Garoppolo pass short right to 19-D.Samuel to NO 19 for 20 yards (26-P.Williams; 29-P.Adebo). NO-26-P.Williams was injured during the play. 17 YAC,0,Half1,221.0,2.0,172.0,416.0,True,False,False,tied,True,True,short,medium,midfield,early,right
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,1.0,10.0,19.0,0,0.0,3356.0,1556.0,1.0,0.0,NO,run,,D.Samuel,,middle,unknown,,,-1.036621,-0.016167223,0.0,,,0.0,0.0,0.4298045,-3.0,0.0,0.0,,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,(10:56) (Shotgun) 19-D.Samuel up the middle to NO 22 for -3 yards (94-C.Jordan).,0,Half1,245.0,2.0,172.0,416.0,False,True,False,tied,False,False,run_play,long,red_zone,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,2.0,13.0,22.0,0,0.0,3314.0,1514.0,1.0,0.0,NO,pass,J.Garoppolo,,J.Jennings,,,middle,short,-0.6829624,-0.020038068,0.0,10.0,0.0,3.2586114,0.9990114,0.81536704,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(10:14) (Shotgun) 10-J.Garoppolo pass incomplete short middle to 15-J.Jennings (56-D.Davis).,0,Half1,273.0,2.0,172.0,416.0,False,False,False,tied,False,False,short,long,midfield,early,middle
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,3.0,13.0,22.0,0,0.0,3308.0,1508.0,1.0,0.0,NO,pass,J.Garoppolo,,R.McCloud,,,right,short,0.80029786,-0.0026512742,1.0,12.0,0.0,2.0056899,0.97985077,0.9610388,12.0,0.0,0.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,(10:08) (Shotgun) 10-J.Garoppolo pass short right to 3-R.McCloud to NO 10 for 12 yards (19-C.Harris) [93-D.Onyemata]. 0 YAC,0,Half1,302.0,2.0,172.0,416.0,True,False,False,tied,False,True,short,long,midfield,early,right
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,4.0,1.0,10.0,0,0.0,3277.0,1477.0,0.0,1.0,NO,run,,C.McCaffrey,,left,guard,,,1.3655922,0.046453834,1.0,,,0.0,0.0,0.1391149,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(9:37) (No Huddle) 23-C.McCaffrey left guard to NO 9 for 1 yard (56-D.Davis, 92-M.Davenport).",0,Half1,330.0,2.0,172.0,416.0,True,True,False,tied,False,True,run_play,short,red_zone,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,1.0,9.0,9.0,1,0.0,3234.0,1434.0,0.0,0.0,NO,run,,C.McCaffrey,,right,guard,,,0.14573976,-0.013323665,1.0,,,0.0,0.0,0.394392,4.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"(8:54) 23-C.McCaffrey right guard to NO 5 for 4 yards (99-S.Tuttle, 6-M.Maye).",0,Half1,351.0,2.0,172.0,416.0,False,True,True,tied,False,True,run_play,long,red_zone,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,2.0,5.0,5.0,1,0.0,3194.0,1394.0,1.0,0.0,NO,pass,J.Garoppolo,,D.Samuel,,,middle,short,-0.97986364,-0.014703751,0.0,5.0,0.0,0.0,0.0,0.6153684,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(8:14) (Shotgun) 10-J.Garoppolo pass incomplete short middle to 19-D.Samuel.,0,Half1,372.0,2.0,172.0,416.0,False,True,True,tied,False,False,short,medium,red_zone,early,middle
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,3.0,5.0,5.0,1,0.0,3189.0,1389.0,1.0,0.0,NO,pass,J.Garoppolo,,G.Kittle,,,right,short,-1.5937568,-0.035447836,0.0,5.0,0.0,0.0,0.0,0.9590261,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(8:09) (Shotgun) 10-J.Garoppolo pass incomplete short right to 85-G.Kittle.,0,Half1,394.0,2.0,172.0,416.0,True,True,True,tied,False,False,short,medium,red_zone,early,right
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,1.0,10.0,83.0,0,3.0,3043.0,1243.0,0.0,0.0,SF,pass,J.Garoppolo,,G.Kittle,,,right,short,0.9835914,0.012992561,1.0,4.0,10.0,4.2572656,0.6371875,0.48264468,14.0,1.0,0.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,(5:43) 10-J.Garoppolo pass short right to 85-G.Kittle to SF 31 for 14 yards (32-T.Mathieu). 10 YAC,0,Half1,608.0,4.0,608.0,773.0,False,False,False,leading,False,True,short,long,deep_in_own,early,right
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,1.0,10.0,69.0,0,3.0,3001.0,1201.0,0.0,0.0,SF,run,,D.Samuel,,left,end,,,-0.29281235,0.0024794936,0.0,,,0.0,0.0,0.4889396,3.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,(5:01) 19-D.Samuel left end to SF 34 for 3 yards (55-K.Elliss).,0,Half1,632.0,4.0,608.0,773.0,False,False,False,leading,False,False,run_play,long,own_side,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,2.0,7.0,66.0,0,3.0,2961.0,1161.0,0.0,0.0,SF,pass,J.Garoppolo,,C.McCaffrey,,,middle,short,1.078832,0.01896131,1.0,3.0,6.0,5.2226605,0.6924082,0.68354154,9.0,1.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,"(4:21) 10-J.Garoppolo pass short middle to 23-C.McCaffrey to SF 43 for 9 yards (55-K.Elliss, 56-D.Davis) [91-K.Street]. 6 YAC",0,Half1,657.0,4.0,608.0,773.0,False,False,False,leading,False,True,short,long,own_side,early,middle
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,1.0,10.0,57.0,0,3.0,2922.0,1122.0,0.0,0.0,SF,run,,C.McCaffrey,,middle,unknown,,,-0.81499213,-0.019133806,0.0,,,0.0,0.0,0.48108897,-1.0,0.0,0.0,,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,"(3:42) 23-C.McCaffrey up the middle to SF 42 for -1 yards (53-Z.Baun, 56-D.Davis).",0,Half1,681.0,4.0,608.0,773.0,False,False,False,leading,False,False,run_play,long,own_side,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,2.0,11.0,58.0,0,3.0,2880.0,1080.0,1.0,0.0,SF,pass,J.Garoppolo,,G.Kittle,,,left,short,-0.4631149,-0.025816202,0.0,3.0,0.0,4.8317823,0.47394377,0.8041315,3.0,0.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,(3:00) (Shotgun) 10-J.Garoppolo pass short left to 85-G.Kittle to SF 45 for 3 yards (56-D.Davis). 0 YAC,0,Half1,706.0,4.0,608.0,773.0,False,False,False,leading,False,False,short,long,own_side,early,left
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,1.0,3.0,8.0,55.0,0,3.0,2837.0,1037.0,1.0,0.0,SF,pass,J.Garoppolo,,C.McCaffrey,,,left,deep,-1.5841929,-0.020258367,0.0,24.0,0.0,5.862821,1.0,0.98258865,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,(2:17) (Shotgun) 10-J.Garoppolo pass incomplete deep left to 23-C.McCaffrey.,0,Half1,740.0,4.0,608.0,773.0,True,False,False,leading,False,False,deep,long,own_side,early,left
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,1.0,10.0,96.0,0,3.0,2654.0,854.0,0.0,0.0,SF,run,,E.Mitchell,,left,guard,,,-0.38049668,-0.011008263,0.0,,,0.0,0.0,0.29061773,3.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,(14:14) 25-E.Mitchell left guard to SF 7 for 3 yards (96-C.Granderson).,0,Half1,965.0,6.0,965.0,1134.0,False,False,False,leading,False,False,run_play,long,deep_in_own,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,2.0,7.0,93.0,0,3.0,2614.0,814.0,1.0,0.0,SF,run,,E.Mitchell,,middle,unknown,,,-0.5662645,-0.022939146,0.0,,,0.0,0.0,0.6218627,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,(13:34) (Shotgun) 25-E.Mitchell up the middle to SF 8 for 1 yard (53-Z.Baun).,0,Half1,991.0,6.0,965.0,1134.0,False,False,False,leading,False,False,run_play,long,deep_in_own,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,3.0,6.0,92.0,0,3.0,2570.0,770.0,1.0,0.0,SF,pass,J.Garoppolo,,G.Kittle,,,left,short,1.632211,0.052185774,1.0,8.0,1.0,3.6886973,0.9986506,0.9523065,9.0,1.0,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,(12:50) (Shotgun) 10-J.Garoppolo pass short left to 85-G.Kittle to SF 17 for 9 yards (27-A.Taylor). 1 YAC,0,Half1,1012.0,6.0,965.0,1134.0,True,False,False,leading,False,True,short,medium,deep_in_own,early,left
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,1.0,10.0,83.0,0,3.0,2528.0,728.0,0.0,0.0,SF,pass,J.Garoppolo,,C.McCaffrey,,,left,short,-1.0173776,-0.017766774,0.0,-2.0,0.0,8.63359,0.46868604,0.49884272,-2.0,0.0,0.0,-2.0,,0.0,0.0,0.0,0.0,0.0,0.0,"(12:08) 10-J.Garoppolo pass short left to 23-C.McCaffrey to SF 15 for -2 yards (32-T.Mathieu, 56-D.Davis). 0 YAC",0,Half1,1041.0,6.0,965.0,1134.0,False,False,False,leading,False,False,short,long,deep_in_own,early,left
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,2.0,12.0,85.0,0,3.0,2483.0,683.0,1.0,0.0,SF,pass,J.Garoppolo,,B.Aiyuk,,,right,deep,-0.7817936,-0.027405858,0.0,20.0,0.0,4.3517733,1.0,0.81305975,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,"(11:23) (Shotgun) 10-J.Garoppolo pass incomplete deep right to 11-B.Aiyuk (29-P.Adebo) [97-M.Roach]. Penalty on SF-69-M.McGlinchey, Offensive Holding, declined.",0,Half1,1073.0,6.0,965.0,1134.0,False,False,False,leading,False,False,deep,long,deep_in_own,early,right
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,3.0,12.0,85.0,0,3.0,2475.0,675.0,1.0,0.0,SF,pass,J.Garoppolo,,C.McCaffrey,,,right,short,-0.7469082,-0.016963482,0.0,-3.0,5.0,10.150008,0.26744938,0.9573528,2.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,(11:15) (Shotgun) 10-J.Garoppolo pass short right to 23-C.McCaffrey to SF 17 for 2 yards (29-P.Adebo; 19-C.Harris). 5 YAC,0,Half1,1110.0,6.0,965.0,1134.0,True,False,False,leading,False,False,short,long,deep_in_own,early,right
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,1.0,10.0,80.0,0,3.0,2357.0,557.0,1.0,0.0,SF,pass,J.Garoppolo,,C.McCaffrey,,,right,short,0.54582185,0.019041002,1.0,4.0,4.0,4.2329936,0.77916884,0.4942842,8.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,(9:17) (Shotgun) 10-J.Garoppolo pass short right to 23-C.McCaffrey to SF 28 for 8 yards (55-K.Elliss; 29-P.Adebo). 4 YAC,0,Half1,1369.0,8.0,1369.0,1624.0,False,False,False,leading,False,True,short,long,deep_in_own,early,right
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,2.0,2.0,72.0,0,3.0,2317.0,517.0,0.0,0.0,SF,run,,C.McCaffrey,,left,end,,,0.13883008,-0.005905986,1.0,,,0.0,0.0,0.30694047,2.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,(8:37) 23-C.McCaffrey left end to SF 30 for 2 yards (91-K.Street).,0,Half1,1394.0,8.0,1369.0,1624.0,False,False,False,leading,False,True,run_play,short,own_side,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,1.0,10.0,70.0,0,3.0,2276.0,476.0,0.0,0.0,SF,pass,J.Garoppolo,,B.Aiyuk,,,middle,deep,1.4685367,0.037807167,1.0,26.0,1.0,8.16929,1.0,0.49136955,27.0,1.0,0.0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,(7:56) 10-J.Garoppolo pass deep middle to 11-B.Aiyuk to NO 43 for 27 yards (29-P.Adebo). 1 YAC,0,Half1,1415.0,8.0,1369.0,1624.0,False,False,False,leading,True,True,deep,long,own_side,early,middle
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,1.0,10.0,43.0,0,3.0,2228.0,428.0,0.0,0.0,NO,run,,C.McCaffrey,,middle,unknown,,,0.25034603,0.014097214,1.0,,,0.0,0.0,0.47544613,5.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,(7:08) 23-C.McCaffrey up the middle to NO 38 for 5 yards (55-K.Elliss; 56-D.Davis).,0,Half1,1447.0,8.0,1369.0,1624.0,False,False,False,leading,False,True,run_play,long,midfield,early,run_play
2022_12_NO_SF,2022-11-27,2022,12,SF,NO,SF,NO,2.0,2.0,5.0,38.0,0,3.0,2182.0,382.0,1.0,0.0,NO,pass,J.Garoppolo,,B.Aiyuk,,,left,short,1.4293702,0.014160275,1.0,9.0,11.0,3.071455,1.0,0.5160978,20.0,1.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,"(6:22) (Shotgun) 10-J.Garoppolo pass short left to 11-B.Aiyuk to NO 18 for 20 yards (27-A.Taylor, 56-D.Davis). 11 YAC",0,Half1,1468.0,8.0,1369.0,1624.0,False,False,False,leading,True,True,short,medium,midfield,early,left
